"concept","conceptLabel_en","conceptLabel_de","conceptLabel_fr","conceptDef_en","conceptDef_de","conceptDef_fr","altLabel_en","altLabel_de","altLabel_fr","includesLabel_en","includesLabel_de","includesLabel_fr","isUseOfLabel_en","isUseOfLabel_de","isUseOfLabel_fr","producesLabel_en","producesLabel_de","producesLabel_fr","isProducedByLabel_en","isProducedByLabel_de","isProducedByLabel_fr"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","trees","Baum","arbre","Sasa","Sasa","Sasa","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","trees","Baum","arbre","Schizolobium","Schizolobium","Schizolobium","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","trees","Baum","arbre","Sequoia","Sequoia","Sequoia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","trees","Baum","arbre","Sesbania","Sesbania","Sesbania","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","trees","Baum","arbre","Sorbus","Sorbus","Sorbus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","trees","Baum","arbre","shrubs","Strauch","arbuste","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","trees","Baum","arbre","street trees","Straßenbaum","arbre de rue","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","trees","Baum","arbre","Syringa","Syringa","Syringa","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","trees","Baum","arbre","Taxodium","Taxodium","Taxodium","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","trees","Baum","arbre","Taxus","Taxus","Taxus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","trees","Baum","arbre","Terminalia","Terminalia","Terminalia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","trees","Baum","arbre","Thuja","Thuja","Thuja","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","trees","Baum","arbre","Tilia","Tilia","Tilia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","trees","Baum","arbre","Tipuana","Tipuana","Tipuana","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","trees","Baum","arbre","Triphasia trifolia","Triphasia trifolia","Triphasia trifolia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","trees","Baum","arbre","Viburnum","Viburnum","Viburnum","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","trees","Baum","arbre","Warszewiczia coccinea","Warszewiczia coccinea","Warszewiczia coccinea","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","trees","Baum","arbre","Yucca","Yucca","Yucca","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","trees","Baum","arbre","evergreen plants","immergrüne Pflanze","plante à feuilles persistantes","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Abies","Abies","Abies","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Acer","Acer","Acer","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Acrocarpus","Acrocarpus","Acrocarpus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Aesculus","Aesculus","Aesculus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Albizia","Albizia","Albizia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Allamanda","Allamanda","Allamanda","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Araucaria","Araucaria","Araucaria","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Arbutus","Arbutus","Arbutus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Arundinaria","Arundinaria","Arundinaria","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Asimina","Asimina","Asimina","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Bambusa","Bambusa","Bambusa","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Bauhinia","Bauhinia","Bauhinia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Betula","Betula","Betula","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Buddleja","Buddleja","Buddleja","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Buxus","Buxus","Buxus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Calliandra","Calliandra","Calliandra","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Callistemon","Callistemon","Callistemon","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Camellia","Camellia","Camellia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Carissa","Carissa","Carissa","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Caryopteris","Caryopteris","Caryopteris","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Catalpa","Catalpa","Catalpa","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Cedrus","Cedrus","Cedrus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Chaenomeles","Chaenomeles","Chaenomeles","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Chamaecyparis","Chamaecyparis","Chamaecyparis","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Cistus","Cistus","Cistus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Cnidoscolus chayamansa","Cnidoscolus chayamansa","Cnidoscolus chayamansa","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Codiaeum","Codiaeum","Codiaeum","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Cornus","Cornus","Cornus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Cotoneaster","Cotoneaster","Cotoneaster","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Crataegus","Crataegus","Crataegus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Cupressus","Cupressus","Cupressus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Erica","Erica","Erica","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Erythrina","Erythrina","Erythrina","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Eucalyptus","Eucalyptus","Eucalyptus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Eugenia","Eugenia","Eugenia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Euphorbia pulcherrima","Euphorbia pulcherrima","Euphorbia pulcherrima","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Exochorda","Exochorda","Exochorda","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Fagus","Fagus","Fagus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Ficus","Ficus","Ficus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Forsythia","Forsythia","Forsythia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Fothergilla","Fothergilla","Fothergilla","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Fraxinus","Fraxinus","Fraxinus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Gardenia","Gardenia","Gardénia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Ginkgo biloba","Ginkgo biloba","Ginkgo biloba","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Gleditsia","Gleditsia","Gleditsia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Hamamelis","Hamamelis","Hamamélis","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Hibiscus","Hibiscus","Hibiscus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Hydrangea","Hydrangea","Hydrangea","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Ilex","Ilex","Ilex","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Ixora","Ixora","Ixora","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
